position,id,title,description,publishedAt,defaultLanguage,country,viewCount,subscriberCount,videoCount,thumbnail,keywords,topicDetails
420,UC2eQBHr8natSyxL6gs2je-A,"Muhammad Ayyaz (Python Developer)",,2019-01-16T09:02:05Z,,,13,1,5,https://yt3.ggpht.com/ytc/AIdro_la-7HYlsuZMlhH6FIZ254WZootgXmYzIXXWNdBgMYtnSoF=s800-c-k-c0x00ffffff-no-rj,,
421,UC4vKRdhXNWg11kx2OlPkXUw,"Emil's Heap","This is a channel where i talk about things that are piling up inside my head, such as web scraping with python and selenium or vibe coding cool apps. I also talk about other programming or business/self-development/life stuff. ",2020-12-25T15:24:07.907189Z,,US,121030,784,12,https://yt3.ggpht.com/EMXowAw3q9o-UvTpJ49s5hq_uI36ADQU5DQGQGCIHUm5vpZERPBAQtPK2fECRwIbwrfh9NYeH8Q=s800-c-k-c0x00ffffff-no-rj,"Python|web scraping|python web scraping|python scraping|python life hacks|javascript scraping|learn web scraping|python tips|learn python|learn programming|learn python web scraping|learn javascript|best programming languages","Knowledge|Technology|Lifestyle (parent topic)"
422,UCu2ioO0JxR2OD-sRjqXFm6w," python gaming ","#2026 #ff # free fire player #esports #free style ",2024-12-22T10:16:30.10616Z,,,412,3,2,https://yt3.ggpht.com/sMnLfxapvpfxbwXeltF6Z_dGP4-Me6zN4El9IZTvDRSCSxLL4_ZgvESp3H71nfbCGxPXNGJOj0g=s800-c-k-c0x00ffffff-no-rj,,"Gaming (parent topic)|Sports (parent topic)|Lifestyle (parent topic)|Cricket|Action game"
423,UCuBY5YxnoaBqZZFc8BYRJSQ,"BitSize Learning","BitSize Learning is an educational YouTube channel focused on AI, data science, Python, algorithms, and statistics. On BitSize Learning, I explain complex ideas through clear, bite-sized visualizations and intuitive statistical insights. I created BitSize Learning to teach the way I wish I had been taught — visually, clearly, and without unnecessary complexity. With a background in data science and biomedical research, I focus on visualizing statistics, models, and algorithms so concepts actually make sense. If you enjoy learning through visuals, structured thinking, and real understanding rather than memorization, you’re in the right place. Big ideas. Small pieces. Real understanding. ",2012-09-21T22:13:22Z,,,24483,5930,43,https://yt3.ggpht.com/2daYpG2R05Ycvi-teJVa3QogHWY04CgJniFT40MH8xxXm7B-aj5bOuVKAM6QfUkomogHLQ-Z2g=s800-c-k-c0x00ffffff-no-rj,,"Technology|Knowledge|Lifestyle (parent topic)"
424,UCESuINzQwg1bmzNE5RulZ9w,"learn python ","Welcome to our Education YouTube Channel! This channel is dedicated to providing easy, clear, and quality educational content for students. We cover concepts in a simple way to help you understand faster and learn smarter. Subscribe and start learning every day 📚✨",2025-12-26T15:02:39.923872Z,,,60,0,1,https://yt3.ggpht.com/ytc/AIdro_kHkjpJIjOuNPJ4AWGoWGgCGaxuPOYXtdNE72iRpRRJAvCER6FQuyBHf4QsAK3dVMtSgQ=s800-c-k-c0x00ffffff-no-rj,,
425,UCpmjkNALIlSptYPMcPqFH-g,"One Hundred Holds - A Programmer's Place","Programmers' Place aims to deliver programming/coding/software development based content in a fun way and lets the programmers to enjoy what they are doing. Let's Play ",2020-10-01T09:17:39.045136Z,,IN,29295,204,19,https://yt3.ggpht.com/DX7ap9i6kYvx-9ZMziG5Fc6O45nnhfRhN-equmcaCiSAgHfDpHTPGAAWMc5jAk0SlKgMqI336w=s800-c-k-c0x00ffffff-no-rj,"Technology|Programming|Python|app|application|developer|software|java|c++|gaming|golang|coding|statistics|algorithms|whitehat|interview|google|microsoft|apple|amazon|faang|preparation|Data Science|machine learning|deep learning|data structures|resume projects|build your resume|mini project|major project","Technology|Knowledge|Lifestyle (parent topic)"
426,UCTfnCj45iWo284g9QnVSGSw,"Python Urdu","Learn Python programming in Urdu from beginner to advanced level. This channel is for students, beginners, and future developers in Pakistan and Urdu-speaking countries. 📌 What you’ll learn: • Python basics step by step • Programming for beginners (Urdu) • Python for students & freelancing • Projects, logic building & real-world examples Start your journey from zero to Python developer with clear explanations in simple Urdu. 🔔 Subscribe and grow your skills with Python Urdu 🐍 ",2024-08-03T19:11:57.450107Z,,,499,22,2,https://yt3.ggpht.com/HdUbf4lns9wP_ZUh4mUJH0NyTyagVH-GvK3z41ui26InKXF5SmmSsol4QgIkjjtN0hJcCnegIQ=s800-c-k-c0x00ffffff-no-rj,,
427,UCUd_s6F74yRSURS9W1JFFLA,"I'm not Python","sin comentarios ",2020-08-28T23:57:21.76326Z,,AR,0,54,0,https://yt3.ggpht.com/qPOZCRpcp8J8mJuvPZ379Qs5TsZIMUCAI7Y0NIYFn4vw8Qsqfm4xZjx-P2E7ybDLd1OCcvQB=s800-c-k-c0x00ffffff-no-rj,,"Action-adventure game|Gaming (parent topic)|Role-playing video game|Action game"
428,UCRcXaTnVT5WO6LZCmdH6A1A,"Python With Shivam ","Python With Shivam 👋 This channel is for absolute beginners who want to learn Python step by step. I explain Python in Hindi + simple English using mobile only. ✔ Python basics ✔ Short 5-minute tutorials ✔ Beginner friendly coding Subscribe and start learning Python 🚀 ",2025-12-27T04:10:28.590578Z,,IN,43,9,4,https://yt3.ggpht.com/8PCsm1Rp3F11NzC-yGWD8RiRGanXZnWWL76gg5-R9AB8M5rGDuSBzYMBcK907rTa73xFEE-F=s800-c-k-c0x00ffffff-no-rj,"ShivamKumarmaravi|Shivam Kumar maravi|coding channel|Python With Shivam Python tutorial Hindi|Python for beginners|Python programming|Learn Python|Python coding|Coding for beginners|Python mobile coding|Beginner Python Hindi|Programming Hindi",
429,UC2-NbZ2lgKs_9UfmYA8r-bw,"python gaming ",,2025-04-11T23:04:37.365066Z,,,1797,4,2,https://yt3.ggpht.com/_2fmJF4_QEyLJkF6YebT8r9e-qmtMKGJ61mH4l24RDhwaJ5WcacAFrO8G210M_-h0UvKnzm9=s800-c-k-c0x00ffffff-no-rj,,"Gaming (parent topic)|Action game"
430,UCPV5m91audA3-L_JgE1t0EQ,"Code camp","Learn computer skills from scratch and Python programming! Easy tutorials for Windows, Word, Excel, Internet, software, practical computer tips, and Python projects. Perfect for beginners who want to master computer basics and coding.",2025-12-29T05:30:06.904337Z,,,0,0,2,https://yt3.ggpht.com/cChhvwRaQhgJl4QFrMyBOjib2KTwa_f-hAfrB7nOCYkhF7KUXlJDCz2yKuDdlOILEGNbttwPLA=s800-c-k-c0x00ffffff-no-rj,,
431,UCOQFcQEGTDKlxDoZ1w7fMGA,CodeWithPy,"CodeWithPy is a Python learning page focused on concept revision and continuous learning. We share Python quizzes, concept refreshers, code snippets, and simple explanations to help learners improve clarity and confidence in Python programming. ",2025-12-28T14:00:28.408444Z,,IN,0,0,1,https://yt3.ggpht.com/N7Bqm1KMra4BmQuEu1-MgFgtatFTLjQ-2Z9f4KusPn-ssxXUTSX-4vNFXArJh2t92A88ZE17bzs=s800-c-k-c0x00ffffff-no-rj,"codewithpy|python programming|learn python|python basics|python for beginners|python tutorial|python learning|python practice|python concepts|daily python learning|python examples|python coding|python knowledge refresh|python simple explanations|python tips and tricks",
432,UCDLmUr2GSRpG3D1JyTmpMvg,"la bosse des tortues ","abonne toi pour devenir une tortue 🐢",2025-06-29T15:06:31.520427Z,,,75269,136,213,https://yt3.ggpht.com/AyM0ayJyl85SR_Ee1gzgmap_fOfu_rA2kqktQ0dOzjXYW5t3pqQA_R4pecWKX-YXGXDaSwAOEw=s800-c-k-c0x00ffffff-no-rj,,"Gaming (parent topic)"
433,UChmvFseok4EPSgrgsxBoWEA,creazy_coder,,2025-07-04T04:45:12.967596Z,,,28985,125,34,https://yt3.ggpht.com/OvDq4vvw7PrN5kVJnfBZ3EgyHUhg93PPCr8Rh8if7MrkyNGLmm3Sg92YH-vECQkMuqvj0SIleQ=s800-c-k-c0x00ffffff-no-rj,,"Technology|Knowledge|Lifestyle (parent topic)"
434,UCliNKwQVg6TVJ4w07EIak5g,"Memuna Gul",,2025-10-06T06:04:51.502875Z,,PK,9788,527,19,https://yt3.ggpht.com/qj0S9VtpwM1_ezPsbbLgo5bJw7c9sf80Us_jKmay0OjiDwKON6qA-H6JtLgzU-Q4keW1ifos=s800-c-k-c0x00ffffff-no-rj,,"Technology|Knowledge|Lifestyle (parent topic)"
435,UC5oQNvVXzRx-GSlKgkYnq_Q,"Data Information Academy","This channel is dedicated to providing deep quality education within Machine Learning, Data Science, Data Analysis, and Coding. The channel is under development and expanding, please enjoy the content and learn! ",2025-08-28T23:53:30.873889Z,,SE,100047,3650,20,https://yt3.ggpht.com/-TSLasYOxHEqAnCVxSUrBSoSpW2S4-fDM1lllZsjOf6kuMqIHNATL8L3pMGrf-aDbMm2UgrAfw=s800-c-k-c0x00ffffff-no-rj,"Python|Courses|Tutorials|Data Handling|Data Science|Machine Learning|Data Analysis|Artificial Intelligence","Lifestyle (parent topic)|Knowledge|Technology"
436,UCYSET9ziDurxnEow39nmaEw,"LazyLogic oz ","LazyLogic oz is a fun and beginner-friendly coding channel where you learn Python, HTML, and CSS in the simplest way possible 😄. This channel is all about lazy logic—smart thinking, less stress, and easy explanations. You’ll learn how to build websites with HTML & CSS, write useful Python programs, and understand programming logic step by step. Perfect for students, beginners, and anyone who wants to start coding without confusion. Code smart, stay lazy, and grow with LazyLogic oz 🚀",2025-12-29T07:23:23.408966Z,,,0,0,1,https://yt3.ggpht.com/WKNOURuWcRENOrhjyRSXjW9gi1WOVIjTSQMrhAPH2lM5UKuKrSxOKNDjnrgVNPKNrz7HUpyKv8k=s800-c-k-c0x00ffffff-no-rj,"lazylogic oz|lazy logic oz|python coding|python for beginners|html css tutorials|web design html css|python programming channel|coding for students|beginner coding|learn python easy|html css projects|python projects|logic building in python|coding shorts|indian coding youtuber|simple programming|web development basics|no javascript coding|school student coding",
437,UCSWIhl-rrIHpBJbZvAgLyEg,CodeAndCure,"Code And Cure is a unique learning channel where healthcare, medicine, Python programming, and Artificial Intelligence come together. This channel is designed for: ✔ Healthcare & pharmacy professionals ✔ Beginners learning Python from scratch ✔ Professionals exploring AI & Generative AI 🔬 What you’ll learn here: Medicine & healthcare concepts explained simply (awareness only) Common medicine myths, safety, and responsible usage Python programming from basic to advanced Real-world Python & Generative AI projects AI applications in healthcare & everyday life Career guidance for healthcare & non-tech professionals 🤖 Why Code And Cure? We believe coding is the cure for future skills and knowledge is the cure for misinformation. ⚠️ Disclaimer: Content related to medicines and healthcare is strictly for educational and awareness purposes only. This channel does not provide medical diagnosis or treatment advice. Always consult a qualified healthcare professional. ",2025-12-26T10:36:03.346951Z,,,9,1,3,https://yt3.ggpht.com/E3vh7Cz7WbolVx-fYoIASDSTiVHiKQe3pZREfEMgBR-3zJgPn0VGu9QZoPantWYXWRfkltTjjA=s800-c-k-c0x00ffffff-no-rj,,
438,UCrjYs3Y951w4ulOfG3pcWLQ,"دلع بطنك 🍗",,2024-01-30T07:51:26.170499Z,,,9,29,1,https://yt3.ggpht.com/Jji14Z1z1yNSM6GTdg2MHyoDS_LxUkoNnfNAKSWXBzPypbxhoH-wSuaAFpcV7ecRtCUmpk_ftQ=s800-c-k-c0x00ffffff-no-rj,,"Lifestyle (parent topic)|Technology"
439,UCn59oaliVJtPtlsJdLsxZ6Q,"Medrado Educação e Treinamentos ","🎓 MEDRADO EDUCAÇÃO - Cursos Profissionalizantes com Foco Prático Aprenda Python, Power BI, Excel, Automação de IA, HTML, CSS, JavaScript, SQL, Ciência de Dados, Office 365, Canva e muito mais! ✨ Mentoria personalizada 📱 Online via Google Meet ou Presencial 💳 Parcele em até 12x 👨‍🏫 Professor Tiago Medrado Costa • Especialista em Automação de Agentes de IA • Ex-professor Senai, Senac e Microlins • Formador de centenas de profissionais 📲 WhatsApp: (73) 8160-4223 📍 Atendemos todo o Brasil 🔔 Inscreva-se para aprender de verdade! MedradoEducacao #Tecnologia #CursosProfissionalizantes #Python #IA #PowerBI ",2021-02-05T23:41:39.619726Z,,BR,6798,24,77,https://yt3.ggpht.com/VbUVoB2GIddpOpi6GXUA05XQcdZCnxUtvLJ8I7VBqNZHumzwFmQCzqL7I_pwixrOVlrTGWwk=s800-c-k-c0x00ffffff-no-rj,,Knowledge
440,UCrGyCcDZus4p1yRkdMXrRmQ,"PYTHON GAMING ","I love you all guys subscribe the channel 🤗😍🥰 I making Free Fire video for fun 😉😌",2023-10-01T04:09:36.936274Z,,IN,64899,215,103,https://yt3.ggpht.com/FQOvkR2yq3YtSTmFnJdGwEXrDWLnLKvzKlNX4KQt04iNrk_2UAByo1DVZ-vVXpZCNTUudLML=s800-c-k-c0x00ffffff-no-rj,,"Entertainment (parent topic)|Action-adventure game|Gaming (parent topic)|Action game"
441,UCXTnYDiYnCNZ09razdt4Xig,"Costa Rica Siglo 21","Costa Rica Siglo 21 explora Costa Rica desde sus raíces hasta el presente, recorriendo su historia, cultura, costarriqueñismos, política y curiosidades. Este canal conecta el pasado y el presente, mostrando cómo nuestro país se ha formado a lo largo de los siglos y cómo se relaciona con el mundo hoy. Aquí encontrarás análisis, historias y reflexiones sobre Costa Rica y su lugar en el siglo XXI, con humor, perspectiva histórica y pura vida, todo en un espacio pensado para quienes aman conocer y entender nuestro país. ",2022-05-14T11:47:32.115701Z,,US,15,8,9,https://yt3.ggpht.com/_LcOyOddpR-CA6LgzgvnhDNc6QejykhHgDrunkxn6iN58OO6IKCvmXEPlQgiY0C6R2pYZMMV1A=s800-c-k-c0x00ffffff-no-rj,"Programming|Python|Java|Hardware|Software|Engine|programmers|coders|coding|computing|.net|PHP|HTML|CSS|Javascript|C#|C++|C|hacking|windows|apple|ios|API|Oracle|Analysis|python|Python|Computer Science|Quantum Computing|Artificial intelligence|software development|software management|laptop repair|Web Development|Data Science|Data Base|ethical hacking|Problem solving|Code Optimization|Software Design|Steve Jobs|Guido van Rossum|James Gosling|Bjarne Stroustrup","Lifestyle (parent topic)|Society (parent topic)|Politics"
442,UCduiVLMauhtLL4VwQ3O-gSQ,code.presence,"#This channel is for python tutorials #please subscribe ",2025-12-26T09:30:30.048162Z,,IN,4824,3,17,https://yt3.ggpht.com/J1e-XpoS6hMtrIvRUDjpMoOMPUUM3t6LuSUt9nnTAbXJKOcgulGjQPxhX3pdYpDTARP0ZYMD=s800-c-k-c0x00ffffff-no-rj,"python|Java|C|C++|Javascript|it|Python tutorials|ai tools|web developers|information technology","Technology|Knowledge|Lifestyle (parent topic)"
443,UCj8Cl1LG4CxQManh3SOGo7Q,"Ankit Yadav",,2024-09-18T05:30:52.715458Z,,,6876,5,9,https://yt3.ggpht.com/JYKfgMXQGBR9DBTcxqv5Xi38RJ23wlL5jDstxf7TDTwXMwflUj784mOaNCH7lbpd_cwHLoNXilw=s800-c-k-c0x00ffffff-no-rj,,"Knowledge|Technology|Lifestyle (parent topic)"
444,UCljRTCyFVMzCUqsBEkGoRAw,PythonWithDipesh,"PythonWithDipesh is a coding channel focused on learning Python the right way by understanding logic and building small, practical programs. This channel is designed for beginners and students who want clear explanations without unnecessary complexity. Concepts are explained step-by-step using simple examples, short programs, and mini projects that strengthen problem-solving skills. On this channel, you will learn: • Python fundamentals and core programming concepts • Logic building with loops, conditions, and functions • Beginner-friendly Python projects • A gradual path toward Machine Learning and AI with Python The goal is consistency, clarity, and real learning — not shortcuts. If you are starting your programming journey, this channel is for you ",2025-12-27T05:38:10.294487Z,,IN,1752,22,2,https://yt3.ggpht.com/3wOEML6y15dF00vcQnBr7piqIKRM9ZMG7YHmx1O02Znagw6pJB9DdcWu5ke16cN0S4cmsjsQGw=s800-c-k-c0x00ffffff-no-rj,"PythonWithDipesh|Pythonwithdipesh|pythonwithdipesh|python|Python with dipesh|python with dipesh|python mini projects|python projects for begginers|machine learning basic projects|python kese seekhee|python for begginers|python begginers|machine learning",
445,UCEMI5vqP2bL_tWnDZzk-BiA,"Code and Analysis","Learn Python by solving real-world problems! Is video me hum Pandas basics se start karenge aur step-by-step sikhenge ki data problems ko efficiently solve kaise karein. ✅ Aap seekhenge: DataFrames, Series, Indexing, Filtering, Aggregations, aur problem-solving strategies. ✅ Python developer ki tarah sochna aur solutions implement karna. 📌 Start your Python journey aaj hi aur Pandas + Python + Data manipulation skills ke saath real problems solve karna seekhein! 🔔 Subscribe karein for more hands-on Python tutorials aur problem-solving sessions! ",2025-12-27T01:22:47.416146Z,,,5,1,1,https://yt3.ggpht.com/j7UcSA5e9B0GB3z17F9d9E_ZcHl75luUWm76VZJdEerXGkhbH0Ly_EeSh2iD8gaOUVnwgigN=s800-c-k-c0x00ffffff-no-rj,,
446,UC_TLmeVGDbnApyGZPi9EwAw,"Science Code Purushotam","Hello 🙏 Welcome to Science Code Purushotam. I am Purushotam. This channel turns complex technology into simple, actionable skills. From your first line of Python to building autonomous robots, we bridge the gap between Software and Hardware. Our Core Roadmap: 🚀 Python & Automation: Mastering the language that rules the world. 🤖 Arduino & Robotics: Bringing code to life with sensors and circuits. 📊 Data Science & Analytics: Using SQL and Power BI to turn data into gold. 🧠 AI & Machine Learning: Building the intelligent systems of tomorrow. This is a Tech Revolution for students and professionals. My mission is providing project-based tutorials to take you from Zero to a Pro Developer. - Got a challenge for me? Let me know! 💬 Your ideas drive this channel. If you're ready to level up, hit Subscribe 🔔 and join the journey. Let’s stop just using technology and start building it! 🚀🔥 ",2025-12-25T07:09:47.228856Z,,,0,19,0,https://yt3.ggpht.com/W0LpoEwixQQyig2iun--3JSvpAvAwovWOvIEsRGO3D1lLKQNhLMBDDgaQO6IBKbXPE1eeCla=s800-c-k-c0x00ffffff-no-rj,,
447,UC3mbQHBQs3TcPdinphP2S_w,"Logic Vault","Welcome to the Logic Vault – Decoding complex code into simple snippets. We bridge computer science theory with high-end implementation. we provide ""Experience-Level"" snippets across major languages. 🔓 Inside the Vault: Multilingual Logic: Comparative implementations in Java, Python, JS, and TS. Frontend Magic: High-end UI snippets using Three.js and GSAP. Backend & Automation: Clean Python and Java scripts for systems. DSA Deep Dives: Efficient patterns for coding interviews. Architecture: Reusable React and Next.js components. 📅 Schedule: Saturdays: Comparative code breakdowns. Weekly: Architecture and engineering deep dives. 📧 Contact: kashiyani.hardik.it@gmail.com Master the Logic. Own the Language. Build the Future. ",2025-12-27T07:47:43.949345Z,,US,0,1,1,https://yt3.ggpht.com/yZ_BSsdwE_qvUpE28DXUChx8Pg6R9SEbdNMl3P_Zj_ODzG_AkAxcffHMStFgzQqIzkTdiYQmxgw=s800-c-k-c0x00ffffff-no-rj,"LogicVault|Logic Vault|Code Snippets|Programming Explained|Java Snippets|Python Snippets|JavaScript Snippets|Three.js Logic|GSAP Snippets|Coding in Multiple Languages|Code Walkthroughs|DSA in Java|DSA in Python|Web Development Snippets|React Components|Next.js Snippets|TypeScript Logic|Multi-language Programming|Coding Tutorials|Clean Code Explained|Automation Snippets|Software Logic|Programming Architecture|Snippet Explanations",
448,UCnNRKmRIBVKfkYu1XPsiKHA,"Devesh Patwa","Welcome to Python tutorial — Your Ultimate Data Analysis Hub! Are you ready to master data analysis and build your skills with real-world projects? This channel is dedicated to helping you become a job-ready data analyst by teaching you how to use the most in-demand tools and techniques in the industry. What You’ll Learn: MySQL for data extraction and database management Python for Data Analysis (using Pandas, NumPy, Matplotlib, Seaborn) Microsoft Excel for data cleaning, advanced formulas, pivot tables, and dashboards Power BI for stunning, interactive business intelligence reports Tableau for powerful data visualization and storytelling Google Sheets for collaborative data analysis and automation Many more data analytics tools, tips, and best practices! Whether you’re a beginner or looking to sharpen your data analytics and data visualization skills, this channel is for you! ",2025-07-19T07:18:36.122926Z,,IN,3269,104,11,https://yt3.ggpht.com/MvoPXWns5tSp861EIR7nXuJzSsNgHeyO1HzxHXc_05bqDeKu9KoulZ4RKTxivLIm5wvMPNXjJg=s800-c-k-c0x00ffffff-no-rj,"python tutorial|python projects|data analysis project|python full course|data analysis|data scientist|data engineer|da projects|data analyst|real world projects|free data set|end to end project","Lifestyle (parent topic)|Knowledge|Technology"
449,UClGGIrj4bYYgGynqW5FJ7qw,"Penso Política | Análise Literária","Antes de derrubar muros, perguntar por que foram erguidos. #politica #filosofia ",2025-09-27T18:00:15.299974Z,,,6476,16,5,https://yt3.ggpht.com/m3G50O9k7Io0w8kN49B-TpJsQ8s062z6sjKBa2iuFuSfS_cY9iD3uyrbJCiGsbYw_HUgGRz9=s800-c-k-c0x00ffffff-no-rj,,"Technology|Gaming (parent topic)|Knowledge|Lifestyle (parent topic)"
